Cruise,Type,Date_Time_[UTC],Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Temperature_[C],Conductivity_[S/m],Salinity_[psu],Sound_Speed_[m/s],Nitrate_[uM],Temperature_UNCSW_[C],Flow_Speed_[m/s],Volume_Flow_[l/min],Chlorophyll_a_[ug/l]
SKQ202110S,TSG,2021-06-28T02:45:00Z,-149.3589,60.0132,294.14,11.2613,3.2345,28.1981,1486.112,1.388,10.992,0.36,3.83,3.73
SKQ202110S,TSG,2021-06-28T02:46:00Z,-149.3588,60.0104,295.21,11.1958,3.2471,28.3703,1486.086,1.394,11.0346,0.36,3.84,4.06
SKQ202110S,TSG,2021-06-28T02:47:00Z,-149.3587,60.0076,295.13,11.2115,3.2647,28.5281,1486.332,1.398,10.8726,0.36,3.81,4.09
SKQ202110S,TSG,2021-06-28T02:48:00Z,-149.3586,60.0048,294.61,11.0675,3.2666,28.6585,1485.976,1.402,10.813,0.36,3.84,3.74
SKQ202110S,TSG,2021-06-28T02:49:00Z,-149.3585,60.0019,294.28,11.0182,3.2655,28.6864,1485.834,1.404,10.8441,0.36,3.81,3.61
SKQ202110S,TSG,2021-06-28T02:50:00Z,-149.3584,59.999,294.9,11.0511,3.2707,28.7109,1485.981,1.407,10.9181,0.36,3.87,3.38
SKQ202110S,TSG,2021-06-28T02:51:00Z,-149.3583,59.9961,295.22,11.1202,3.2657,28.6087,1486.104,1.414,10.9649,0.36,3.83,3.19
SKQ202110S,TSG,2021-06-28T02:52:00Z,-149.3583,59.9932,295.09,11.1546,3.2642,28.567,1486.176,1.417,10.9743,0.36,3.84,3.11
SKQ202110S,TSG,2021-06-28T02:53:00Z,-149.3582,59.9903,295.91,11.1676,3.2685,28.5995,1486.261,1.419,10.9441,0.36,3.81,3.07
SKQ202110S,TSG,2021-06-28T02:54:00Z,-149.3582,59.9874,296.71,11.1296,3.2993,28.9277,1486.52,1.42,10.8693,0.36,3.81,3.33
SKQ202110S,TSG,2021-06-28T02:55:00Z,-149.3581,59.9845,297.63,11.0619,3.3106,29.0904,1486.475,1.42,10.8242,0.36,3.85,3.69
SKQ202110S,TSG,2021-06-28T02:56:00Z,-149.3584,59.9816,294.07,11.0419,3.3073,29.0746,1486.385,1.419,10.9749,0.36,3.84,3.46
SKQ202110S,TSG,2021-06-28T02:57:00Z,-149.359,59.9787,282.18,11.1884,3.2789,28.6837,1486.436,1.416,11.0157,0.36,3.83,3.49
SKQ202110S,TSG,2021-06-28T02:58:00Z,-149.3596,59.9758,260.91,11.1851,3.2738,28.637,1486.369,1.412,10.8802,0.36,3.86,3.82
SKQ202110S,TSG,2021-06-28T02:59:00Z,-149.3607,59.973,221.56,11.0635,3.287,28.8602,1486.204,1.406,10.7545,0.36,3.81,3.89
SKQ202110S,TSG,2021-06-28T03:00:00Z,-149.3622,59.9702,184.76,10.961,3.3024,29.091,1486.117,1.398,10.7732,0.36,3.82,3.87
SKQ202110S,TSG,2021-06-28T03:01:00Z,-149.3639,59.9675,168.76,10.993,3.3003,29.0443,1486.175,1.39,10.9652,0.36,3.87,4.03
SKQ202110S,TSG,2021-06-28T03:02:00Z,-149.3657,59.9647,181.22,11.1871,3.2805,28.7007,1486.452,1.391,11.1846,0.36,3.85,4.03
SKQ202110S,TSG,2021-06-28T03:03:00Z,-149.3676,59.962,194.99,11.3684,3.2449,28.2168,1486.515,1.395,11.2645,0.36,3.83,3.68
SKQ202110S,TSG,2021-06-28T03:04:00Z,-149.3695,59.9593,207.62,11.4402,3.2472,28.1845,1486.73,1.401,11.2671,0.36,3.82,3.31
SKQ202110S,TSG,2021-06-28T03:05:00Z,-149.3714,59.9565,219.2,11.4456,3.2539,28.2444,1486.82,1.409,11.2855,0.36,3.82,3.12
SKQ202110S,TSG,2021-06-28T03:06:00Z,-149.3733,59.9538,227.89,11.4742,3.25,28.1853,1486.851,1.419,11.3686,0.36,3.83,3.08
SKQ202110S,TSG,2021-06-28T03:07:00Z,-149.3752,59.9511,232.73,11.5551,3.2285,27.9181,1486.817,1.415,11.4771,0.36,3.84,3.07
SKQ202110S,TSG,2021-06-28T03:08:00Z,-149.3772,59.9483,233.58,11.67,3.1931,27.4948,1486.715,1.409,11.6135,0.36,3.87,3.13
SKQ202110S,TSG,2021-06-28T03:09:00Z,-149.3791,59.9456,235.92,11.7924,3.1584,27.0752,1486.645,1.401,11.654,0.36,3.85,3.17
SKQ202110S,TSG,2021-06-28T03:10:00Z,-149.3811,59.9429,239.73,11.8184,3.153,27.0056,1486.654,1.391,11.5893,0.36,3.85,3.31
SKQ202110S,TSG,2021-06-28T03:11:00Z,-149.383,59.9402,243.22,11.7894,3.1597,27.0896,1486.652,1.378,11.7164,0.36,3.81,3.19
SKQ202110S,TSG,2021-06-28T03:12:00Z,-149.3851,59.9375,240.51,11.8814,3.1402,26.8382,1486.675,1.374,11.6558,0.36,3.83,3.09
SKQ202110S,TSG,2021-06-28T03:13:00Z,-149.3874,59.9349,235.4,11.8421,3.1457,26.9191,1486.634,1.371,11.7434,0.36,3.84,3.19
SKQ202110S,TSG,2021-06-28T03:14:00Z,-149.3897,59.9322,219.45,11.9384,3.111,26.523,1486.499,1.368,11.8507,0.36,3.84,3.11
SKQ202110S,TSG,2021-06-28T03:15:00Z,-149.392,59.9296,228.31,12.0128,3.0933,26.3033,1486.499,1.367,11.7368,0.36,3.85,2.99
SKQ202110S,TSG,2021-06-28T03:16:00Z,-149.3943,59.9269,229.28,11.916,3.1356,26.7705,1486.716,1.368,11.6234,0.36,3.81,3.0
SKQ202110S,TSG,2021-06-28T03:17:00Z,-149.3966,59.9242,238.3,11.7815,3.192,27.4026,1486.998,1.37,11.4383,0.36,3.85,2.97
SKQ202110S,TSG,2021-06-28T03:18:00Z,-149.399,59.9216,247.07,11.6351,3.2463,28.0279,1487.229,1.375,11.3496,0.36,3.81,2.96
SKQ202110S,TSG,2021-06-28T03:19:00Z,-149.4014,59.9189,255.08,11.5542,3.2655,28.2728,1487.237,1.382,11.3344,0.36,3.86,2.91
SKQ202110S,TSG,2021-06-28T03:20:00Z,-149.4038,59.9163,259.08,11.5436,3.2721,28.3438,1487.285,1.391,11.3153,0.36,3.85,2.87
SKQ202110S,TSG,2021-06-28T03:21:00Z,-149.4062,59.9136,261.16,11.5092,3.2863,28.5065,1487.358,1.391,11.1201,0.36,3.81,2.88
SKQ202110S,TSG,2021-06-28T03:22:00Z,-149.4086,59.9109,262.62,11.3024,3.2898,28.7003,1486.86,1.389,10.8986,0.36,3.84,2.82
SKQ202110S,TSG,2021-06-28T03:23:00Z,-149.411,59.9082,262.69,11.1075,3.2858,28.8138,1486.305,1.39,10.7404,0.36,3.85,2.77
SKQ202110S,TSG,2021-06-28T03:24:00Z,-149.4133,59.9055,262.06,10.9619,3.2863,28.9324,1485.929,1.392,10.7429,0.36,3.83,2.75
SKQ202110S,TSG,2021-06-28T03:25:00Z,-149.4157,59.9029,262.86,10.9695,3.2799,28.8644,1485.874,1.396,10.7579,0.36,3.83,2.73
SKQ202110S,TSG,2021-06-28T03:26:00Z,-149.4179,59.9002,264.28,10.967,3.2802,28.8689,1485.871,1.402,10.7942,0.36,3.81,2.76
SKQ202110S,TSG,2021-06-28T03:27:00Z,-149.4202,59.8975,265.14,11.0098,3.2816,28.8499,1486.001,1.404,10.8934,0.36,3.84,2.78
SKQ202110S,TSG,2021-06-28T03:28:00Z,-149.4224,59.8948,266.39,11.0835,3.2738,28.7154,1486.102,1.405,10.767,0.36,3.83,2.81
SKQ202110S,TSG,2021-06-28T03:29:00Z,-149.4247,59.8922,268.35,10.9401,3.275,28.8403,1485.74,1.407,10.5151,0.36,3.82,2.89
SKQ202110S,TSG,2021-06-28T03:30:00Z,-149.4269,59.8895,270.59,10.7126,3.2823,29.0908,1485.228,1.409,10.3922,0.36,3.86,2.91
SKQ202110S,TSG,2021-06-28T03:31:00Z,-149.4292,59.8868,271.26,10.6149,3.285,29.1955,1485.004,1.403,10.4415,0.36,3.83,2.89
SKQ202110S,TSG,2021-06-28T03:32:00Z,-149.4315,59.8841,271.79,10.6755,3.2854,29.1505,1485.167,1.394,10.7055,0.36,3.83,2.8
SKQ202110S,TSG,2021-06-28T03:33:00Z,-149.4338,59.8814,271.39,10.9398,3.2881,28.9679,1485.893,1.388,10.8654,0.36,3.83,2.79
SKQ202110S,TSG,2021-06-28T03:34:00Z,-149.4361,59.8788,270.03,11.0366,3.298,28.9878,1486.262,1.386,10.8563,0.36,3.82,2.89
SKQ202110S,TSG,2021-06-28T03:35:00Z,-149.4384,59.8761,268.1,11.0438,3.304,29.0402,1486.351,1.388,10.6731,0.36,3.83,2.91
SKQ202110S,TSG,2021-06-28T03:36:00Z,-149.4408,59.8735,268.35,10.8566,3.3071,29.2194,1485.898,1.396,10.725,0.36,3.82,2.96
SKQ202110S,TSG,2021-06-28T03:37:00Z,-149.4431,59.8708,267.76,10.9607,3.313,29.1947,1486.24,1.404,11.0509,0.36,3.84,2.93
SKQ202110S,TSG,2021-06-28T03:38:00Z,-149.4455,59.8682,265.51,11.2655,3.3218,29.039,1487.135,1.413,11.3952,0.36,3.82,2.85
SKQ202110S,TSG,2021-06-28T03:39:00Z,-149.4478,59.8655,266.01,11.5715,3.3298,28.8763,1488.02,1.423,10.9953,0.36,3.82,3.0
SKQ202110S,TSG,2021-06-28T03:40:00Z,-149.4502,59.8629,266.45,11.0731,3.3257,29.2291,1486.679,1.432,10.3308,0.36,3.84,3.98
SKQ202110S,TSG,2021-06-28T03:41:00Z,-149.4526,59.8602,267.12,10.5506,3.3132,29.525,1485.17,1.436,10.2192,0.36,3.82,4.7
SKQ202110S,TSG,2021-06-28T03:42:00Z,-149.4549,59.8575,267.25,10.464,3.3146,29.6086,1484.959,1.441,10.3195,0.36,3.82,4.3
SKQ202110S,TSG,2021-06-28T03:43:00Z,-149.4571,59.8549,267.88,10.5578,3.326,29.6457,1485.341,1.448,10.4754,0.36,3.8,4.54
SKQ202110S,TSG,2021-06-28T03:44:00Z,-149.4587,59.8527,268.19,10.6932,3.3437,29.7103,1485.905,1.457,10.5516,0.36,3.83,4.63
SKQ202110S,TSG,2021-06-28T03:45:00Z,-149.46,59.851,268.81,10.7455,3.3607,29.8348,1486.243,1.467,10.4571,0.36,3.85,4.74
SKQ202110S,TSG,2021-06-28T03:46:00Z,-149.4614,59.8498,268.84,10.6609,3.3664,29.9597,1486.09,1.48,10.428,0.36,3.87,4.74
SKQ202110S,TSG,2021-06-28T03:47:00Z,-149.4622,59.8488,268.69,10.6397,3.3675,29.9886,1486.049,1.485,10.4231,0.36,3.82,4.78
SKQ202110S,TSG,2021-06-28T03:48:00Z,-149.4628,59.848,268.47,10.6302,3.3668,29.9892,1486.016,1.486,10.3868,0.36,3.85,4.9
SKQ202110S,TSG,2021-06-28T03:49:00Z,-149.4636,59.8474,268.47,10.5943,3.3653,30.0043,1485.905,1.485,10.3765,0.36,3.86,5.04
SKQ202110S,TSG,2021-06-28T03:50:00Z,-149.4643,59.8469,268.84,10.5839,3.3633,29.993,1485.855,1.48,10.3617,0.36,3.84,5.18
SKQ202110S,TSG,2021-06-28T03:51:00Z,-149.4648,59.8465,268.94,10.5683,3.3628,30.0003,1485.807,1.477,10.3305,0.36,3.82,5.2
SKQ202110S,TSG,2021-06-28T03:52:00Z,-149.4651,59.8462,268.82,10.5329,3.362,30.022,1485.706,1.475,10.2847,0.36,3.87,5.25
SKQ202110S,TSG,2021-06-28T03:53:00Z,-149.4653,59.8461,268.95,10.4957,3.3607,30.0393,1485.593,1.475,10.3596,0.36,3.86,5.3
SKQ202110S,TSG,2021-06-28T03:54:00Z,-149.4654,59.846,268.31,10.5837,3.3575,29.9359,1485.785,1.477,10.4267,0.36,3.85,5.17
SKQ202110S,TSG,2021-06-28T03:55:00Z,-149.4656,59.8459,268.49,10.6137,3.3595,29.9302,1485.886,1.482,10.3484,0.36,3.85,5.02
SKQ202110S,TSG,2021-06-28T03:56:00Z,-149.466,59.8458,268.83,10.5568,3.3602,29.9847,1485.747,1.477,10.3938,0.36,3.82,5.01
SKQ202110S,TSG,2021-06-28T03:57:00Z,-149.4663,59.8457,268.88,10.6039,3.3601,29.9444,1485.868,1.472,10.4459,0.36,3.85,4.99
SKQ202110S,TSG,2021-06-28T03:58:00Z,-149.4665,59.8456,268.81,10.6413,3.3593,29.9057,1485.955,1.465,10.3413,0.36,3.82,5.02
SKQ202110S,TSG,2021-06-28T03:59:00Z,-149.4666,59.8455,268.74,10.5277,3.3601,30.0076,1485.67,1.456,10.2158,0.36,3.84,5.1
SKQ202110S,TSG,2021-06-28T04:00:00Z,-149.4666,59.8455,268.74,10.4128,3.3598,30.099,1485.367,1.445,10.0704,0.36,3.84,5.33
SKQ202110S,TSG,2021-06-28T04:01:00Z,-149.4665,59.8455,268.51,10.2797,3.3533,30.1444,1484.942,1.445,10.0422,0.36,3.81,5.6
SKQ202110S,TSG,2021-06-28T04:02:00Z,-149.4663,59.8455,268.4,10.2594,3.3505,30.1336,1484.856,1.444,9.9825,0.36,3.81,5.63
SKQ202110S,TSG,2021-06-28T04:03:00Z,-149.4662,59.8456,268.44,10.1881,3.3465,30.1527,1484.62,1.444,9.9329,0.36,3.84,5.75
SKQ202110S,TSG,2021-06-28T04:04:00Z,-149.4661,59.8456,268.64,10.1489,3.3446,30.1667,1484.496,1.444,9.9008,0.36,3.86,5.85
SKQ202110S,TSG,2021-06-28T04:05:00Z,-149.4661,59.8456,268.48,10.1105,3.3426,30.1783,1484.37,1.446,9.8771,0.36,3.86,5.96
SKQ202110S,TSG,2021-06-28T04:06:00Z,-149.4661,59.8456,268.43,10.103,3.3419,30.1776,1484.342,1.448,9.9737,0.36,3.83,6.01
SKQ202110S,TSG,2021-06-28T04:07:00Z,-149.4661,59.8456,268.31,10.1903,3.3466,30.152,1484.628,1.458,10.048,0.36,3.84,5.8
SKQ202110S,TSG,2021-06-28T04:08:00Z,-149.466,59.8456,268.28,10.2614,3.3506,30.1326,1484.862,1.466,10.1073,0.36,3.85,5.63
SKQ202110S,TSG,2021-06-28T04:09:00Z,-149.466,59.8456,268.35,10.3118,3.3527,30.1119,1485.019,1.472,10.1575,0.36,3.83,5.5
SKQ202110S,TSG,2021-06-28T04:10:00Z,-149.4661,59.8456,268.28,10.3646,3.3543,30.0841,1485.176,1.475,10.1937,0.36,3.83,5.43
SKQ202110S,TSG,2021-06-28T04:11:00Z,-149.4661,59.8456,268.22,10.3936,3.3555,30.0724,1485.266,1.474,10.1967,0.36,3.85,5.39
SKQ202110S,TSG,2021-06-28T04:12:00Z,-149.4661,59.8456,268.22,10.3954,3.3558,30.0742,1485.275,1.468,10.1664,0.36,3.84,5.43
SKQ202110S,TSG,2021-06-28T04:13:00Z,-149.4661,59.8456,268.23,10.3648,3.3544,30.0847,1485.177,1.463,10.1468,0.36,3.84,5.47
SKQ202110S,TSG,2021-06-28T04:14:00Z,-149.4661,59.8456,268.3,10.3596,3.353,30.0757,1485.147,1.458,10.1755,0.36,3.85,5.52
SKQ202110S,TSG,2021-06-28T04:15:00Z,-149.4661,59.8456,268.34,10.3788,3.3546,30.076,1485.217,1.454,10.1591,0.36,3.84,5.48
SKQ202110S,TSG,2021-06-28T04:16:00Z,-149.4661,59.8456,268.25,10.3648,3.3554,30.095,1485.189,1.442,10.1538,0.36,3.8,5.47
SKQ202110S,TSG,2021-06-28T04:17:00Z,-149.4661,59.8456,268.5,10.36,3.3552,30.0968,1485.174,1.443,10.1407,0.36,3.88,5.47
SKQ202110S,TSG,2021-06-28T04:18:00Z,-149.4661,59.8456,268.34,10.3468,3.3553,30.1089,1485.141,1.444,10.1239,0.36,3.83,5.49
SKQ202110S,TSG,2021-06-28T04:19:00Z,-149.4661,59.8456,268.11,10.3307,3.354,30.1092,1485.083,1.445,10.1064,0.36,3.83,5.52
SKQ202110S,TSG,2021-06-28T04:20:00Z,-149.4661,59.8456,268.25,10.3157,3.353,30.1121,1485.033,1.446,10.098,0.36,3.85,5.55
SKQ202110S,TSG,2021-06-28T04:21:00Z,-149.4662,59.8456,268.41,10.3025,3.3527,30.1201,1484.995,1.45,10.0817,0.36,3.85,5.55
SKQ202110S,TSG,2021-06-28T04:22:00Z,-149.4662,59.8456,268.17,10.2913,3.3528,30.1303,1484.967,1.44,10.0895,0.36,3.86,5.58
SKQ202110S,TSG,2021-06-28T04:23:00Z,-149.4663,59.8455,268.15,10.2969,3.3527,30.1246,1484.98,1.434,10.0961,0.36,3.82,5.58
SKQ202110S,TSG,2021-06-28T04:24:00Z,-149.4663,59.8455,268.28,10.3059,3.3526,30.1165,1485.003,1.431,10.1055,0.36,3.83,5.58
SKQ202110S,TSG,2021-06-28T04:25:00Z,-149.4664,59.8455,268.24,10.3139,3.3525,30.108,1485.021,1.431,10.1055,0.36,3.84,5.58
SKQ202110S,TSG,2021-06-28T04:26:00Z,-149.4664,59.8455,268.25,10.3122,3.352,30.1043,1485.011,1.421,10.0975,0.36,3.84,5.59
SKQ202110S,TSG,2021-06-28T04:27:00Z,-149.4664,59.8455,268.21,10.3035,3.3523,30.1154,1484.993,1.423,10.081,0.36,3.84,5.61
SKQ202110S,TSG,2021-06-28T04:28:00Z,-149.4663,59.8455,268.36,10.2867,3.3522,30.1281,1484.948,1.427,10.0074,0.36,3.86,5.63
SKQ202110S,TSG,2021-06-28T04:29:00Z,-149.4663,59.8455,268.2,10.2108,3.3481,30.1503,1484.7,1.433,9.9693,0.36,3.87,5.78
SKQ202110S,TSG,2021-06-28T04:30:00Z,-149.4663,59.8455,268.04,10.1897,3.3467,30.154,1484.628,1.441,9.9573,0.36,3.82,5.83
SKQ202110S,TSG,2021-06-28T04:31:00Z,-149.4662,59.8456,268.02,10.1528,3.3447,30.1647,1484.507,1.45,9.8093,0.36,3.86,5.85
SKQ202110S,TSG,2021-06-28T04:32:00Z,-149.4662,59.8456,268.31,10.0161,3.3381,30.2125,1484.068,1.462,9.712,0.36,3.8,6.03
SKQ202110S,TSG,2021-06-28T04:33:00Z,-149.4661,59.8456,268.09,9.9459,3.3349,30.2392,1483.845,1.475,9.8112,0.36,3.85,6.14
SKQ202110S,TSG,2021-06-28T04:34:00Z,-149.4661,59.8456,268.04,10.0363,3.3386,30.1999,1484.127,1.489,9.9171,0.36,3.88,5.99
SKQ202110S,TSG,2021-06-28T04:35:00Z,-149.466,59.8456,268.22,10.1359,3.3408,30.1393,1484.415,1.504,10.0371,0.36,3.84,5.88
SKQ202110S,TSG,2021-06-28T04:36:00Z,-149.466,59.8456,268.34,10.2485,3.3424,30.0614,1484.729,1.506,10.1089,0.36,3.82,5.81
SKQ202110S,TSG,2021-06-28T04:37:00Z,-149.466,59.8456,268.23,10.3031,3.3442,30.0347,1484.893,1.509,10.1237,0.36,3.85,5.76
SKQ202110S,TSG,2021-06-28T04:38:00Z,-149.4659,59.8456,268.22,10.3257,3.345,30.0238,1484.962,1.515,10.0863,0.36,3.83,5.73
SKQ202110S,TSG,2021-06-28T04:39:00Z,-149.4659,59.8456,268.14,10.2897,3.3451,30.055,1484.87,1.524,10.0879,0.36,3.86,5.77
SKQ202110S,TSG,2021-06-28T04:40:00Z,-149.4659,59.8456,268.02,10.291,3.346,30.0624,1484.883,1.537,10.0451,0.36,3.84,5.78
SKQ202110S,TSG,2021-06-28T04:41:00Z,-149.4658,59.8456,268.04,10.2522,3.3468,30.1025,1484.792,1.538,10.0482,0.36,3.84,5.8
SKQ202110S,TSG,2021-06-28T04:42:00Z,-149.4658,59.8456,268.15,10.2619,3.3468,30.0942,1484.817,1.536,10.0861,0.36,3.86,5.78
SKQ202110S,TSG,2021-06-28T04:43:00Z,-149.4658,59.8457,267.86,10.2978,3.347,30.0667,1484.913,1.534,10.1037,0.36,3.85,5.75
SKQ202110S,TSG,2021-06-28T04:44:00Z,-149.4658,59.8457,267.91,10.3054,3.3476,30.0664,1484.94,1.532,10.0767,0.36,3.83,5.73
SKQ202110S,TSG,2021-06-28T04:45:00Z,-149.4658,59.8457,267.84,10.2885,3.3492,30.0965,1484.916,1.53,10.0859,0.36,3.86,5.72
SKQ202110S,TSG,2021-06-28T04:46:00Z,-149.4658,59.8456,267.85,10.2951,3.351,30.1088,1484.954,1.522,10.1002,0.36,3.85,5.67
SKQ202110S,TSG,2021-06-28T04:47:00Z,-149.4658,59.8456,267.87,10.3098,3.3519,30.1056,1485.004,1.521,10.1375,0.36,3.82,5.63
SKQ202110S,TSG,2021-06-28T04:48:00Z,-149.4658,59.8456,268.01,10.3476,3.3499,30.0545,1485.078,1.521,10.1648,0.36,3.84,5.63
SKQ202110S,TSG,2021-06-28T04:49:00Z,-149.4658,59.8456,268.62,10.3711,3.3492,30.0279,1485.131,1.52,10.1737,0.36,3.85,5.65
SKQ202110S,TSG,2021-06-28T04:50:00Z,-149.4658,59.8456,268.29,10.3815,3.3494,30.0212,1485.16,1.52,10.2,0.36,3.82,5.63
SKQ202110S,TSG,2021-06-28T04:51:00Z,-149.4658,59.8456,268.12,10.4062,3.3483,29.9901,1485.212,1.513,10.2069,0.37,3.87,5.64
SKQ202110S,TSG,2021-06-28T04:52:00Z,-149.4658,59.8456,268.5,10.4111,3.3486,29.9894,1485.229,1.508,10.2101,0.36,3.85,5.63
SKQ202110S,TSG,2021-06-28T04:53:00Z,-149.4658,59.8456,268.02,10.4165,3.349,29.9891,1485.248,1.506,10.1697,0.36,3.86,5.61
SKQ202110S,TSG,2021-06-28T04:54:00Z,-149.4658,59.8456,268.13,10.3706,3.3509,30.0456,1485.151,1.508,10.1107,0.36,3.86,5.61
SKQ202110S,TSG,2021-06-28T04:55:00Z,-149.4658,59.8456,268.84,10.3216,3.3504,30.081,1485.016,1.514,10.1328,0.36,3.86,5.62
SKQ202110S,TSG,2021-06-28T04:56:00Z,-149.4658,59.8456,268.17,10.3497,3.3478,30.0323,1485.059,1.522,10.1132,0.36,3.84,5.63
SKQ202110S,TSG,2021-06-28T04:57:00Z,-149.4658,59.8456,268.68,10.3165,3.3477,30.0583,1484.971,1.532,10.0683,0.36,3.87,5.66
SKQ202110S,TSG,2021-06-28T04:58:00Z,-149.4658,59.8456,267.93,10.279,3.3477,30.0898,1484.873,1.541,10.0342,0.36,3.83,5.7
SKQ202110S,TSG,2021-06-28T04:59:00Z,-149.4658,59.8457,267.73,10.2489,3.348,30.1174,1484.798,1.55,10.0371,0.36,3.87,5.72
SKQ202110S,TSG,2021-06-28T05:00:00Z,-149.4658,59.8457,267.67,10.2587,3.3476,30.1048,1484.818,1.559,10.1247,0.36,3.83,5.68
SKQ202110S,TSG,2021-06-28T05:01:00Z,-149.4657,59.8457,267.82,10.3371,3.345,30.0141,1484.992,1.561,10.1641,0.36,3.82,5.67
SKQ202110S,TSG,2021-06-28T05:02:00Z,-149.4657,59.8457,267.96,10.3672,3.3438,29.9777,1485.056,1.558,10.1236,0.37,3.88,5.68
SKQ202110S,TSG,2021-06-28T05:03:00Z,-149.4657,59.8457,267.92,10.322,3.3443,30.0204,1484.945,1.551,10.0302,0.36,3.82,5.73
SKQ202110S,TSG,2021-06-28T05:04:00Z,-149.4656,59.8457,267.92,10.2401,3.3435,30.0797,1484.72,1.539,10.0296,0.36,3.83,5.83
SKQ202110S,TSG,2021-06-28T05:05:00Z,-149.4656,59.8457,268.02,10.2488,3.3417,30.0546,1484.721,1.526,10.0165,0.36,3.82,5.86
SKQ202110S,TSG,2021-06-28T05:06:00Z,-149.4656,59.8457,268.54,10.2256,3.3436,30.0927,1484.683,1.522,10.0407,0.36,3.86,5.83
SKQ202110S,TSG,2021-06-28T05:07:00Z,-149.4656,59.8457,268.71,10.2552,3.3462,30.0943,1484.793,1.52,10.0617,0.36,3.87,5.72
SKQ202110S,TSG,2021-06-28T05:08:00Z,-149.4656,59.8457,268.13,10.2695,3.3474,30.0946,1484.845,1.519,10.0804,0.36,3.85,5.68
SKQ202110S,TSG,2021-06-28T05:09:00Z,-149.4655,59.8457,268.01,10.2879,3.348,30.0851,1484.9,1.52,10.1001,0.36,3.85,5.65
SKQ202110S,TSG,2021-06-28T05:10:00Z,-149.4655,59.8457,267.83,10.3126,3.3486,30.0706,1484.971,1.522,10.1701,0.36,3.86,5.6
SKQ202110S,TSG,2021-06-28T05:11:00Z,-149.4654,59.8457,267.76,10.3757,3.3479,30.0112,1485.127,1.526,10.1543,0.37,3.89,5.61
SKQ202110S,TSG,2021-06-28T05:12:00Z,-149.4653,59.8458,268.06,10.346,3.3489,30.0458,1485.062,1.536,10.0958,0.36,3.83,5.62
SKQ202110S,TSG,2021-06-28T05:13:00Z,-149.4652,59.8458,267.74,10.3067,3.3487,30.0763,1484.957,1.544,10.075,0.36,3.85,5.64
SKQ202110S,TSG,2021-06-28T05:14:00Z,-149.4652,59.8458,267.93,10.2703,3.347,30.0897,1484.841,1.548,9.9071,0.36,3.86,5.72
SKQ202110S,TSG,2021-06-28T05:15:00Z,-149.4651,59.8458,267.96,10.1092,3.3405,30.1587,1484.341,1.549,9.7971,0.36,3.87,6.0
SKQ202110S,TSG,2021-06-28T05:16:00Z,-149.465,59.8458,267.75,10.0197,3.3361,30.1895,1484.053,1.548,9.7848,0.36,3.84,6.12
SKQ202110S,TSG,2021-06-28T05:17:00Z,-149.4649,59.8458,268.0,10.0096,3.3352,30.1887,1484.016,1.551,9.8663,0.36,3.85,6.15
SKQ202110S,TSG,2021-06-28T05:18:00Z,-149.4648,59.8458,268.19,10.1001,3.3377,30.1382,1484.284,1.554,9.96,0.36,3.85,6.0
SKQ202110S,TSG,2021-06-28T05:19:00Z,-149.4647,59.8458,267.86,10.1514,3.3392,30.1102,1484.436,1.556,9.8301,0.36,3.84,5.92
SKQ202110S,TSG,2021-06-28T05:20:00Z,-149.4647,59.8459,267.75,10.0368,3.3353,30.1671,1484.089,1.558,9.8127,0.36,3.84,6.07
SKQ202110S,TSG,2021-06-28T05:21:00Z,-149.4646,59.8459,267.86,10.0294,3.3353,30.1728,1484.069,1.558,9.8128,0.36,3.83,6.08
SKQ202110S,TSG,2021-06-28T05:22:00Z,-149.4645,59.8459,268.21,10.0231,3.3354,30.1792,1484.054,1.552,9.8087,0.36,3.87,6.09
SKQ202110S,TSG,2021-06-28T05:23:00Z,-149.4645,59.8459,267.89,10.0224,3.3357,30.1826,1484.055,1.546,9.8175,0.36,3.84,6.13
SKQ202110S,TSG,2021-06-28T05:24:00Z,-149.4644,59.8459,267.83,10.0289,3.3362,30.1829,1484.079,1.538,9.7778,0.36,3.84,6.13
SKQ202110S,TSG,2021-06-28T05:25:00Z,-149.4643,59.8459,268.06,9.9843,3.3338,30.1954,1483.932,1.53,9.7416,0.36,3.83,6.1
SKQ202110S,TSG,2021-06-28T05:26:00Z,-149.4643,59.8459,267.69,9.958,3.3321,30.201,1483.843,1.526,9.7582,0.36,3.89,6.11
SKQ202110S,TSG,2021-06-28T05:27:00Z,-149.4643,59.8459,267.74,9.9724,3.333,30.1974,1483.891,1.525,9.7724,0.36,3.84,6.18
SKQ202110S,TSG,2021-06-28T05:28:00Z,-149.4642,59.8459,268.05,9.9852,3.3337,30.1935,1483.933,1.52,9.7907,0.36,3.84,6.28
SKQ202110S,TSG,2021-06-28T05:29:00Z,-149.4642,59.8459,267.87,9.9963,3.3343,30.1904,1483.97,1.512,9.7759,0.36,3.84,6.32
SKQ202110S,TSG,2021-06-28T05:30:00Z,-149.4642,59.8459,267.58,9.9848,3.3336,30.1933,1483.931,1.503,9.7891,0.36,3.85,6.37
SKQ202110S,TSG,2021-06-28T05:31:00Z,-149.4642,59.8459,267.79,10.0015,3.3346,30.1891,1483.987,1.502,9.7983,0.36,3.85,6.34
