Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bot. Depth [m],Cast_Number,Pressure_[dbar],Bottle_Number,Temperature_[C],Temperature2_[C],Conductivity_[S/m],Conductivity2_[S/m],Voltage0_[V],Voltage1_[V],Voltage2_[V],Voltage3_[V],Voltage4_[V],Voltage5_[V],Voltage6_[V],Voltage7_[V],Fluorescence_[mg/m3],BeamAttenuation_[1/m],BeamTransmission_[%],Oxygen_[umol/kg],Oxygen2_[umol/kg],PAR_[umol_photons/m2/sec],Altimeter_[m],SUNA,LISST,Salinity_[psu],Salinity2_[psu],Density_[kg/m3_sigmat],Density2_[kg/m3_sigmat]
WSD201807,MID9,B,2018-07-08T03:17:51,-146.1005,59.0682,2900,29,9.6,14,12.5676,12.5722,3.7825,3.7829,2.6881,2.9888,0.0854,0.8967,4.2926,1.0757,4.9411,2.7725,0.1309,0.3769,91.0082,277.177,281.012,53.5,98.82,6.6943,1.0758,32.3874,32.3874,24.4534,24.4525
WSD201807,MID9,B,2018-07-08T03:19:16,-146.1005,59.0682,2900,29,2.57,15,13.7211,13.7179,3.8838,3.8835,2.6928,2.9879,0.0834,0.8215,4.1975,1.0753,4.9408,3.1871,0.1261,0.4665,88.9913,270.761,274.572,139.0,98.81,6.0846,1.0753,32.3589,32.3589,24.2038,24.2044
WSD201807,MID10,B,2018-07-08T06:08:36,-146.003,58.9042,4400,30,1012.32,1,3.1871,3.187,3.1722,3.1722,0.5794,0.5907,0.0333,4.1347,4.6128,1.0814,4.9413,0.0061,0.0007,0.089,97.7985,13.526,14.999,0.0,98.83,32.9547,1.0814,34.327,34.3277,27.3306,27.3312
WSD201807,MID10,B,2018-07-08T06:14:24,-146.003,58.9042,4400,30,757.65,2,3.6439,3.6439,3.1916,3.1916,0.5954,0.6081,0.0337,4.1347,4.6107,1.0736,4.9413,0.0061,0.0018,0.0909,97.7541,15.783,17.037,0.0,98.83,32.9543,1.0736,34.2117,34.2126,27.1949,27.1956
WSD201807,MID10,B,2018-07-08T06:19:51,-146.003,58.9042,4400,30,505.53,3,4.239,4.2385,3.216,3.216,0.7287,0.7616,0.0342,4.1352,4.6038,1.0749,4.9414,0.0061,0.003,0.0969,97.6071,36.891,38.539,0.0,98.83,32.9585,1.0749,34.0137,34.0146,26.9768,26.9775
WSD201807,MID10,B,2018-07-08T06:25:36,-146.003,58.9042,4400,30,252.27,4,5.7747,5.7739,3.3231,3.3231,1.1659,1.2619,0.0337,4.0338,4.5616,1.0761,4.9414,0.0061,0.0018,0.1338,96.711,100.905,103.165,0.0,98.83,32.1364,1.0761,33.8179,33.8187,26.6465,26.6472
WSD201807,MID10,B,2018-07-08T06:27:11,-146.003,58.9042,4400,30,202.6,5,6.2335,6.233,3.3541,3.3541,1.2558,1.3651,0.0337,3.9308,4.5615,1.0751,4.9414,0.0061,0.0016,0.1338,96.711,112.523,114.829,0.0,98.83,31.3004,1.0751,33.7335,33.7342,26.5223,26.523
WSD201807,MID10,B,2018-07-08T06:29:11,-146.003,58.9042,4400,30,152.44,6,6.553,6.5528,3.3578,3.3579,1.4014,1.5302,0.0344,3.5385,4.5431,1.0738,4.9413,0.0061,0.0036,0.15,96.3199,132.804,134.685,0.0,98.83,28.1191,1.0738,33.4848,33.4858,26.2848,26.2856
WSD201807,MID10,B,2018-07-08T06:31:06,-146.003,58.9042,4400,30,126.5,7,6.4436,6.4445,3.3273,3.3276,1.5725,1.7255,0.0342,3.3475,4.5156,1.0746,4.9414,0.0061,0.003,0.1743,95.736,157.902,160.498,0.0,98.83,26.5705,1.0746,33.2664,33.2689,26.1268,26.1286
WSD201807,MID10,B,2018-07-08T06:33:12,-146.003,58.9042,4400,30,100.63,8,6.1897,6.1893,3.2821,3.2822,1.7985,1.9828,0.0341,3.0122,4.4945,1.0744,4.9414,0.0061,0.0027,0.193,95.2906,192.36,194.87,0.0,98.83,23.8512,1.0744,33.0229,33.0242,25.9669,25.968
WSD201807,MID10,B,2018-07-08T06:34:31,-146.003,58.9042,4400,30,76.05,9,5.9395,5.938,3.2339,3.2339,2.0669,2.29,0.0354,2.5965,4.5057,1.1418,4.9414,0.0061,0.006,0.183,95.5262,233.562,236.276,0.0,98.83,20.4794,1.1418,32.7383,32.7397,25.7732,25.7745
WSD201807,MID10,B,2018-07-08T06:35:57,-146.003,58.9042,4400,30,50.8,10,5.9165,5.9156,3.2099,3.2099,2.2633,2.5194,0.0383,2.2826,4.5292,1.1444,4.9414,0.0061,0.0132,0.1623,96.0245,262.383,266.708,0.0,98.83,17.9339,1.1444,32.5038,32.5049,25.5907,25.5916
WSD201807,MID10,B,2018-07-08T06:36:59,-146.003,58.9042,4400,30,40.87,11,6.3181,6.3181,3.2361,3.2361,2.3247,2.5873,0.0493,2.0573,4.5431,1.0875,4.9414,0.0073,0.0408,0.1499,96.3215,268.34,272.279,0.0002,98.83,16.1068,1.0875,32.4169,32.417,25.4726,25.4727
WSD201807,MID10,B,2018-07-08T06:38:14,-146.003,58.9042,4400,30,29.77,12,8.0078,8.0689,3.3716,3.3764,2.5467,2.8359,0.099,1.3319,4.3686,1.0754,4.9413,0.0877,0.165,0.3067,92.6194,288.761,291.875,0.0182,98.83,10.2238,1.0754,32.3097,32.304,25.1604,25.1472
WSD201807,MID10,B,2018-07-08T06:39:23,-146.003,58.9042,4400,30,20.36,13,9.0124,9.0122,3.4496,3.4496,2.7034,3.0217,0.2551,1.0689,3.868,1.119,4.9403,0.4233,0.5551,0.7936,82.004,302.664,308.085,0.147,98.8,8.0906,1.119,32.2137,32.2142,24.9351,24.9355
WSD201807,MID10,B,2018-07-08T06:40:44,-146.003,58.9042,4400,30,10.12,14,12.4258,12.3947,3.7473,3.7442,2.8668,3.1914,0.1038,0.5741,4.0012,1.102,4.9404,1.1579,0.1771,0.6582,84.8289,300.8,305.179,1.21,98.8,4.0775,1.102,32.1727,32.1703,24.3141,24.3182
WSD201807,MID10,B,2018-07-08T06:41:54,-146.003,58.9042,4400,30,2.18,15,13.7455,13.745,3.8607,3.8606,2.7057,3.0005,0.0647,0.5274,4.1864,1.1456,4.9408,1.704,0.0793,0.4771,88.7556,272.353,276.279,4.61,98.82,3.6994,1.1456,32.1244,32.1243,24.0177,24.0177
WSD201807,MS3,B,2018-07-08T21:38:27,-147.8558,59.931,162,32,164.82,1,5.8986,5.8986,3.2219,3.2221,1.8177,2.0081,0.0341,2.6698,4.0324,1.1444,0.2176,0.0098,0.0027,0.627,85.4905,198.566,201.567,0.0,4.35,21.0743,1.1444,32.6001,32.602,25.6689,25.6704
WSD201807,MS3,B,2018-07-08T21:40:40,-147.8558,59.931,162,32,152.16,2,5.8963,5.8958,3.221,3.2211,1.8202,2.0125,0.0355,2.6541,4.0361,1.141,0.8953,0.0103,0.0063,0.6234,85.5682,198.546,201.637,0.0001,17.91,20.9468,1.141,32.5987,32.6002,25.6681,25.6693
WSD201807,MS3,B,2018-07-08T21:42:49,-147.8558,59.931,162,32,125.56,3,5.8812,5.8804,3.2116,3.2115,1.8833,2.0821,0.0342,2.6243,4.1158,1.0746,2.2619,0.0097,0.003,0.5451,87.2596,207.821,210.182,0.0002,45.24,20.7055,1.0747,32.5206,32.5201,25.6082,25.6079
WSD201807,MS3,B,2018-07-08T21:45:12,-147.8558,59.931,162,32,101.4,4,5.8654,5.8649,3.1946,3.1947,2.0102,2.2284,0.0351,2.3975,4.3327,1.0751,4.9411,0.0061,0.0053,0.3397,91.8585,226.329,229.505,0.0,98.82,18.8657,1.0751,32.3565,32.3578,25.4804,25.4815
WSD201807,MS3,B,2018-07-08T21:47:37,-147.8558,59.931,162,32,76.03,5,6.5054,6.4791,3.2262,3.2239,2.2084,2.452,0.0383,1.9989,4.3902,1.0754,4.9412,0.0311,0.0133,0.2869,93.078,251.874,255.624,0.0047,98.82,15.6329,1.0754,32.1133,32.1123,25.2095,25.2121
WSD201807,MS3,B,2018-07-08T21:49:32,-147.8558,59.931,162,32,50.81,6,7.6587,7.6678,3.2852,3.2864,2.3706,2.6443,0.047,1.3769,4.4581,1.0751,4.9413,0.4069,0.035,0.2255,94.5169,267.767,272.879,0.138,98.83,10.5886,1.0751,31.6989,31.703,24.7303,24.7323
WSD201807,MS3,B,2018-07-08T21:51:04,-147.8558,59.931,162,32,40.97,7,7.9907,7.9871,3.275,3.2749,2.3986,2.6689,0.0507,1.2233,4.4163,1.1442,4.9413,0.7874,0.0442,0.2632,93.6324,270.167,273.923,0.462,98.83,9.3427,1.1442,31.2947,31.2972,24.3665,24.369
WSD201807,MS3,B,2018-07-08T21:52:39,-147.8558,59.931,162,32,30.88,8,8.9052,8.9046,3.3063,3.3064,2.5391,2.83,0.0937,0.9473,4.2865,1.0756,4.9408,1.416,0.1516,0.3826,90.8787,284.742,288.749,2.27,98.82,7.1044,1.0756,30.8218,30.8232,23.8626,23.8637
WSD201807,MS3,B,2018-07-08T21:53:57,-147.8558,59.931,162,32,19.64,9,10.3256,10.3248,3.3643,3.3643,2.6175,2.9165,0.0928,0.742,4.2089,1.0744,4.9407,2.2194,0.1495,0.4556,89.2338,286.613,291.476,14.9,98.81,5.4392,1.0744,30.2079,30.2088,23.1599,23.1607
WSD201807,MS3,B,2018-07-08T21:55:17,-147.8558,59.931,162,32,9.65,10,11.6819,11.7126,3.4094,3.4117,2.7745,3.0917,0.1381,0.5378,3.9098,1.1149,4.9402,3.0131,0.2626,0.7506,82.8901,299.173,304.133,93.2,98.8,3.7839,1.1149,29.5508,29.5479,22.4177,22.41
WSD201807,MS3,B,2018-07-08T21:56:37,-147.8558,59.931,162,32,2.58,11,13.8133,13.8113,3.4927,3.4927,2.6872,2.9847,0.0647,0.4392,4.0603,1.0763,2.5257,3.6681,0.0793,0.5996,86.0812,276.318,281.333,422.0,50.51,2.984,1.0763,28.6897,28.6911,21.3533,21.3548
WSD201807,MS2,B,2018-07-08T22:30:39,-147.8928,59.9413,186,33,193.17,1,5.9424,5.942,3.2333,3.2334,1.7528,1.9344,0.0347,2.796,3.973,1.0746,0.1625,0.0098,0.0042,0.6865,84.2297,189.391,191.921,0.0,3.25,22.0979,1.0747,32.6721,32.6734,25.7205,25.7215
WSD201807,MS2,B,2018-07-08T22:32:56,-147.8928,59.9413,186,33,152.23,2,5.9026,5.9022,3.2224,3.2225,1.8095,2.0001,0.0342,2.6873,4.1303,1.1416,2.2342,0.0087,0.003,0.5311,87.5666,197.044,199.993,0.0,44.68,21.216,1.1416,32.6077,32.609,25.6744,25.6755
WSD201807,MS2,B,2018-07-08T22:34:43,-147.8928,59.9413,186,33,126.3,3,5.8816,5.881,3.2094,3.2095,1.9384,2.1491,0.0346,2.5595,4.3193,1.1427,4.3695,0.0066,0.004,0.3522,91.5726,216.275,220.003,0.0,87.39,20.1797,1.1427,32.4951,32.4967,25.588,25.5893
WSD201807,MS2,B,2018-07-08T22:36:31,-147.8928,59.9413,186,33,101.4,4,5.8951,5.8941,3.1921,3.1922,2.035,2.2606,0.0349,2.3406,4.3697,1.1237,4.9412,0.0078,0.0048,0.3057,92.6431,229.829,234.149,0.0002,98.83,18.4039,1.1237,32.2996,32.302,25.432,25.4339
WSD201807,MS2,B,2018-07-08T22:38:30,-147.8928,59.9413,186,33,76.6,5,6.1777,6.1772,3.1911,3.1911,2.1818,2.4276,0.0361,2.0424,4.4347,1.074,4.9414,0.0121,0.0079,0.2466,94.0208,249.773,254.037,0.001,98.83,15.9858,1.074,32.0325,32.0337,25.1867,25.1877
WSD201807,MS2,B,2018-07-08T22:40:31,-147.8928,59.9413,186,33,51.46,6,7.7123,7.7095,3.2935,3.2934,2.3804,2.651,0.0467,1.3474,4.4638,1.1428,4.9414,0.2757,0.0343,0.2204,94.639,268.671,272.602,0.0782,98.83,10.3493,1.1428,31.7386,31.7401,24.7541,24.7556
WSD201807,MS2,B,2018-07-08T22:41:46,-147.8928,59.9413,186,33,39.89,7,8.0641,8.0622,3.301,3.301,2.4024,2.6728,0.0479,1.2947,4.4419,1.145,4.9414,0.6964,0.0373,0.2401,94.1735,269.668,272.599,0.357,98.83,9.9219,1.145,31.5049,31.5067,24.521,24.5226
WSD201807,MS2,B,2018-07-08T22:43:04,-147.8928,59.9413,186,33,29.73,8,8.6942,8.6941,3.302,3.302,2.5193,2.8061,0.0897,0.9295,4.3136,1.0957,4.941,1.3155,0.1417,0.3574,91.4532,283.339,286.339,1.78,98.82,6.9601,1.0957,30.9614,30.9609,24.0034,24.003
WSD201807,MS2,B,2018-07-08T22:44:35,-147.8928,59.9413,186,33,19.41,9,11.437,11.4682,3.4961,3.498,2.8103,3.1305,0.1342,0.487,4.0463,1.1423,4.9403,2.2482,0.253,0.6133,85.7853,303.809,307.994,15.9,98.8,3.3718,1.1423,30.5826,30.5757,23.2618,23.2509
WSD201807,MS2,B,2018-07-08T22:45:47,-147.8928,59.9413,186,33,9.6,10,13.0761,13.0832,3.5736,3.5739,2.7991,3.1173,0.107,0.5193,3.9694,1.146,4.9402,3.0273,0.1851,0.6901,84.1536,293.006,297.818,96.4,98.8,3.6331,1.146,29.9992,29.9958,22.5076,22.5037
WSD201807,MS2,B,2018-07-08T22:47:20,-147.8928,59.9413,186,33,2.43,11,14.4099,14.411,3.4012,3.401,2.6941,2.9896,0.0659,0.5051,4.0135,1.0762,4.9402,3.5546,0.0822,0.6459,85.0889,275.637,280.353,325.0,98.8,3.5185,1.0762,27.4312,27.428,20.2655,20.2628
WSD201807,PWS3,B,2018-07-09T16:33:37,-147.665,60.668,732,36,744.14,1,6.1815,6.1809,3.315,3.3151,1.2523,1.3637,0.0341,3.4144,3.9278,1.0738,0.2136,0.0098,0.0027,0.7323,83.2722,120.679,123.485,0.0,4.27,27.1129,1.0738,33.0898,33.0908,26.0207,26.0217
WSD201807,PWS3,B,2018-07-09T16:38:51,-147.665,60.668,732,36,504.75,2,6.0615,6.0609,3.2876,3.2876,1.5516,1.707,0.0346,3.1972,4.2084,1.1445,3.9469,0.0072,0.004,0.4562,89.2233,164.604,167.775,0.0,78.94,25.3515,1.1445,33.0136,33.0148,25.9756,25.9766
WSD201807,PWS3,B,2018-07-09T16:45:26,-147.665,60.668,732,36,253.63,3,5.9389,5.9384,3.2492,3.2493,1.7676,1.9522,0.0345,2.8844,4.4197,1.0749,4.9413,0.0061,0.0037,0.2602,93.7026,193.039,196.18,0.0,98.83,22.8143,1.0749,32.8242,32.8253,25.8411,25.842
WSD201807,PWS3,B,2018-07-09T16:47:30,-147.665,60.668,732,36,201.56,4,5.9249,5.9251,3.235,3.2352,1.8127,2.004,0.0338,2.7888,4.4743,1.0749,4.9415,0.0061,0.0019,0.211,94.8615,199.341,202.538,0.0,98.83,22.0389,1.0749,32.7039,32.7054,25.7477,25.7489
WSD201807,PWS3,B,2018-07-09T16:49:56,-147.665,60.668,732,36,151.92,5,6.0189,6.0182,3.2267,3.2267,1.7717,1.9623,0.034,2.8665,4.5074,1.0753,4.9414,0.0061,0.0025,0.1816,95.5621,191.061,194.787,0.0,98.83,22.6696,1.0753,32.5447,32.5454,25.6105,25.6112
WSD201807,PWS3,B,2018-07-09T16:51:36,-147.665,60.668,732,36,126.22,6,5.8142,5.8137,3.1922,3.1923,1.9282,2.1392,0.034,2.6396,4.5311,1.0774,4.9414,0.0061,0.0024,0.1605,96.0663,215.686,219.377,0.0,98.83,20.8292,1.0774,32.3669,32.368,25.4948,25.4958
WSD201807,PWS3,B,2018-07-09T16:52:48,-147.665,60.668,732,36,101.77,7,5.5827,5.5818,3.1519,3.1519,2.0787,2.3121,0.0341,2.4005,4.5303,1.0755,4.9414,0.0061,0.0028,0.1613,96.0478,238.853,243.274,0.0,98.83,18.8898,1.0755,32.1462,32.1471,25.3476,25.3485
WSD201807,PWS3,B,2018-07-09T16:54:04,-147.665,60.668,732,36,76.0,8,5.4882,5.4876,3.1211,3.1212,2.182,2.4287,0.0353,2.1788,4.532,1.0742,4.9414,0.0387,0.0058,0.1598,96.0843,255.237,259.02,0.0065,98.83,17.0924,1.0742,31.9003,31.9016,25.1641,25.1652
WSD201807,PWS3,B,2018-07-09T16:57:25,-147.665,60.668,732,36,50.55,9,5.9654,5.9628,3.1378,3.1377,2.257,2.5149,0.0366,1.9665,4.5007,1.0753,4.9414,0.4118,0.0091,0.1875,95.4205,262.415,266.129,0.141,98.83,15.3704,1.0753,31.6508,31.6523,24.9112,24.9127
WSD201807,PWS3,B,2018-07-09T16:58:22,-147.665,60.668,732,36,40.82,10,6.1462,6.1384,3.1328,3.1323,2.3164,2.5847,0.0396,1.5926,4.5136,1.0762,4.9414,0.7662,0.0165,0.176,95.6953,270.91,275.293,0.436,98.83,12.3379,1.0763,31.4315,31.4327,24.7163,24.7182
WSD201807,PWS3,B,2018-07-09T17:00:53,-147.665,60.668,732,36,29.53,11,7.1266,7.1139,3.1655,3.1652,2.4312,2.7236,0.0548,1.1367,4.4785,1.1429,4.9414,1.2127,0.0547,0.2072,94.9513,282.261,288.901,1.39,98.83,8.6409,1.1429,30.9027,30.9103,24.1763,24.184
WSD201807,PWS3,B,2018-07-09T17:02:13,-147.665,60.668,732,36,19.97,12,8.2858,8.2841,3.2321,3.232,2.5724,2.8743,0.0829,0.704,4.3971,1.0764,4.9414,1.7229,0.1248,0.2806,93.2244,293.862,298.826,4.69,98.83,5.1316,1.0764,30.5917,30.5925,23.7734,23.7743
WSD201807,PWS3,B,2018-07-09T17:04:03,-147.665,60.668,732,36,9.78,13,9.1411,9.1422,3.2716,3.2718,2.8346,3.1707,0.105,0.56,4.199,1.0744,4.9414,2.4361,0.18,0.4651,89.0219,324.005,329.371,24.6,98.83,3.9635,1.0744,30.2707,30.2716,23.3961,23.3966
WSD201807,PWS3,B,2018-07-09T17:04:08,-147.665,60.668,732,36,9.92,14,9.1593,9.1171,3.2726,3.2703,2.831,3.163,0.1061,0.5528,4.1973,1.1327,4.9414,2.4284,0.1828,0.4668,88.986,323.899,328.24,24.2,98.83,3.9051,1.1327,30.2655,30.2777,23.3892,23.4052
WSD201807,PWS3,B,2018-07-09T17:05:31,-147.665,60.668,732,36,1.81,15,12.3279,12.3279,3.2421,3.2421,2.6937,2.9817,0.081,0.5322,4.1054,1.1455,1.2617,3.4325,0.12,0.5553,87.0382,288.835,291.33,268.0,25.23,3.7384,1.1455,27.4723,27.4732,20.6923,20.693
WSD201807,PWS2,B,2018-07-09T18:44:44,-147.7953,60.5327,798,37,15.93,1,7.9957,7.994,3.2071,3.2072,2.5592,2.8495,0.1142,0.9874,4.2538,1.0758,4.9414,2.2064,0.2028,0.4132,90.185,293.446,297.63,14.5,98.83,7.4295,1.0758,30.5839,30.5862,23.8083,23.8103
WSD201807,PWS2,B,2018-07-09T18:46:04,-147.7953,60.5327,798,37,11.64,2,9.192,9.1864,3.252,3.2521,2.8296,3.15,0.1131,0.5434,4.1514,1.0987,4.9414,2.4937,0.2003,0.5107,88.0132,323.459,326.97,28.1,98.83,3.8291,1.0987,30.0267,30.0321,23.1976,23.2027
WSD201807,PWS2,B,2018-07-09T18:47:30,-147.7953,60.5327,798,37,5.95,3,10.6815,10.683,3.3061,3.3067,2.9004,3.2296,0.1356,0.549,4.0506,1.0764,4.9414,3.0689,0.2564,0.6091,85.8762,323.391,327.166,106.0,98.83,3.8742,1.0764,29.3478,29.3516,22.4316,22.4344
WSD201807,PWS2,B,2018-07-09T18:49:08,-147.7953,60.5327,798,37,4.09,4,12.27,12.2167,3.2337,3.2381,2.8574,3.1793,0.0833,0.5082,4.1078,1.075,4.9414,3.2241,0.126,0.5529,87.0894,305.276,311.243,152.0,98.83,3.5432,1.075,27.4359,27.5156,20.6745,20.7457
WSD201807,PWS2,B,2018-07-09T18:50:28,-147.7953,60.5327,798,37,1.91,5,13.372,13.3717,3.1036,3.1038,2.7253,3.0194,0.0694,0.4594,4.1105,1.1111,1.1904,3.8114,0.091,0.5503,87.1465,290.085,293.53,617.0,23.81,3.1477,1.1111,25.4672,25.4692,18.953,18.9546
WSD201807,PWS2,B,2018-07-09T19:43:00,-147.8035,60.5312,798,38,730.64,1,6.1759,6.1752,3.3134,3.3134,1.2865,1.4036,0.0337,3.4239,4.1207,1.0765,2.6857,0.0079,0.0016,0.5405,87.3622,125.832,129.059,0.0,53.71,27.1901,1.0765,33.0836,33.0843,26.0165,26.0172
WSD201807,PWS2,B,2018-07-09T19:48:36,-147.8035,60.5312,798,38,505.02,2,6.0951,6.0943,3.291,3.291,1.4977,1.646,0.0335,3.2433,4.419,1.076,4.9414,0.0061,0.0013,0.2608,93.6889,156.226,159.259,0.0,98.83,25.7248,1.076,33.0186,33.0195,25.9753,25.9762
WSD201807,PWS2,B,2018-07-09T19:55:36,-147.8035,60.5312,798,38,252.63,3,5.9569,5.9564,3.2513,3.2514,1.7374,1.9194,0.033,2.9068,4.4668,1.1464,4.9414,0.0061,0.0,0.2178,94.7019,188.136,191.587,0.0,98.83,22.996,1.1464,32.8309,32.8324,25.8442,25.8454
WSD201807,PWS2,B,2018-07-09T19:58:07,-147.8035,60.5312,798,38,202.05,4,5.9481,5.9488,3.236,3.2362,1.7995,1.9904,0.034,2.815,4.5062,1.0739,4.9414,0.0061,0.0024,0.1826,95.5378,196.897,199.89,0.0,98.83,22.2517,1.0739,32.692,32.6933,25.7355,25.7365
WSD201807,PWS2,B,2018-07-09T20:00:15,-147.8035,60.5312,798,38,151.93,5,5.982,5.9815,3.2254,3.2255,1.7973,1.9861,0.0343,2.8191,4.527,1.0738,4.9414,0.0061,0.0032,0.1642,95.978,195.097,197.881,0.0,98.83,22.2852,1.0738,32.5649,32.5665,25.631,25.6323
WSD201807,PWS2,B,2018-07-09T20:01:42,-147.8035,60.5312,798,38,126.65,6,5.8182,5.8154,3.1967,3.1965,1.91,2.1187,0.0341,2.6476,4.4693,1.1465,4.9414,0.0061,0.0027,0.2155,94.7542,212.664,216.059,0.0,98.83,20.8939,1.1465,32.4132,32.4132,25.5309,25.5313
WSD201807,PWS2,B,2018-07-09T20:04:32,-147.8035,60.5312,798,38,101.23,7,5.5742,5.5737,3.1525,3.1526,2.0745,2.3077,0.0348,2.4241,4.5046,1.1448,4.9414,0.0061,0.0045,0.184,95.5035,238.557,242.59,0.0,98.83,19.0813,1.1448,32.1613,32.1626,25.3606,25.3617
WSD201807,PWS2,B,2018-07-09T20:06:07,-147.8035,60.5312,798,38,75.96,8,5.5682,5.5679,3.1263,3.1263,2.1631,2.4077,0.0354,2.1659,4.4917,1.0752,4.9414,0.0344,0.0059,0.1955,95.2298,251.842,255.98,0.0054,98.83,16.9869,1.0752,31.8828,31.8832,25.1411,25.1414
WSD201807,PWS2,B,2018-07-09T20:07:28,-147.8035,60.5312,798,38,51.0,9,6.1267,6.1272,3.1464,3.1466,2.2544,2.5116,0.0373,1.8787,4.4797,1.0748,4.9414,0.6137,0.0107,0.2062,94.9756,261.306,265.554,0.279,98.83,14.6586,1.0748,31.5963,31.5974,24.8487,24.8495
WSD201807,PWS2,B,2018-07-09T20:08:39,-147.8035,60.5312,798,38,40.91,10,6.4769,6.4781,3.1592,3.1593,2.3137,2.5781,0.0397,1.6637,4.4864,1.0754,4.9414,1.0127,0.0166,0.2002,95.1167,267.77,271.922,0.839,98.83,12.9148,1.0754,31.4177,31.4182,24.6648,24.665
WSD201807,PWS2,B,2018-07-09T20:09:55,-147.8035,60.5312,798,38,30.47,11,7.1483,7.1479,3.1859,3.186,2.3939,2.6675,0.0468,1.3765,4.4699,1.0743,4.9414,1.4809,0.0346,0.215,94.7679,275.346,279.127,2.65,98.83,10.5851,1.0743,31.1027,31.1038,24.3308,24.3317
WSD201807,PWS2,B,2018-07-09T20:10:55,-147.8035,60.5312,798,38,19.92,12,7.5027,7.5022,3.1936,3.1937,2.4414,2.7237,0.0651,1.2532,4.4269,1.0752,4.9414,2.0106,0.0801,0.2536,93.8554,279.691,284.179,9.18,98.83,9.5852,1.0752,30.8735,30.8742,24.1033,24.104
WSD201807,PWS2,B,2018-07-09T20:12:17,-147.8035,60.5312,798,38,9.91,13,8.4824,8.4836,3.2226,3.2225,2.7466,3.0702,0.1372,0.6331,4.0946,1.0764,4.9409,2.6431,0.2605,0.5658,86.8089,317.371,322.446,39.7,98.82,4.5565,1.0764,30.3276,30.3255,23.5382,23.5364
WSD201807,PWS2,B,2018-07-09T20:12:18,-147.8035,60.5312,798,38,9.8,14,8.4879,8.4857,3.2222,3.2223,2.7459,3.0699,0.1386,0.5718,4.1,1.0764,4.9409,2.6522,0.2639,0.5606,86.923,316.835,321.899,40.5,98.82,4.0595,1.0764,30.3178,30.3214,23.5298,23.5329
WSD201807,PWS2,B,2018-07-09T20:13:43,-147.8035,60.5312,798,38,2.21,15,13.5896,13.5913,3.0769,3.0768,2.7056,3.0079,0.0708,0.5385,4.1347,1.0913,4.9408,3.4793,0.0946,0.5268,87.6602,287.395,292.343,274.0,98.81,3.7893,1.0913,25.0823,25.0806,18.6157,18.614
WSD201807,PWS1,B,2018-07-10T00:59:51,-147.9338,60.3788,325,39,324.2,1,5.9804,5.979,3.2603,3.2598,1.6936,1.8669,0.0344,2.9849,4.3913,1.0747,0.2918,0.0098,0.0035,0.2859,93.1013,182.913,185.709,0.0,5.84,23.6295,1.0747,32.8743,32.8703,25.8755,25.8725
WSD201807,PWS1,B,2018-07-10T01:02:34,-147.9338,60.3788,325,39,253.09,2,5.9438,5.9431,3.243,3.2431,1.7771,1.9659,0.0342,2.8435,4.4723,1.143,4.9413,0.0061,0.0029,0.2128,94.8192,194.348,197.536,0.0,98.83,22.4827,1.1431,32.7503,32.7517,25.7821,25.7833
WSD201807,PWS1,B,2018-07-10T01:04:45,-147.9338,60.3788,325,39,202.14,3,5.9893,5.989,3.2363,3.2364,1.7704,1.9563,0.0342,2.8128,4.4932,1.0758,4.9414,0.0069,0.0029,0.1942,95.2615,191.999,195.122,0.0001,98.83,22.2337,1.0758,32.6564,32.6574,25.7024,25.7032
WSD201807,PWS1,B,2018-07-10T01:07:43,-147.9338,60.3788,325,39,151.68,4,5.8744,5.8736,3.2088,3.2088,1.8605,2.0618,0.0342,2.7367,4.5127,1.1469,4.9414,0.0084,0.0029,0.1768,95.6763,205.117,209.113,0.0002,98.83,21.6169,1.1469,32.4825,32.4835,25.579,25.5798
WSD201807,PWS1,B,2018-07-10T01:09:27,-147.9338,60.3788,325,39,126.39,5,5.7464,5.7459,3.1874,3.1875,1.9489,2.1677,0.0341,2.5764,4.4894,1.0762,4.9414,0.0061,0.0028,0.1976,95.1811,218.22,223.323,0.0,98.83,20.3165,1.0762,32.3769,32.3785,25.5108,25.5121
WSD201807,PWS1,B,2018-07-10T01:11:07,-147.9338,60.3788,325,39,101.07,6,5.6992,5.6987,3.1598,3.1599,2.0678,2.3038,0.0348,2.4216,4.4639,1.1454,4.9414,0.0086,0.0045,0.2204,94.6401,236.588,241.166,0.0004,98.83,19.0611,1.1454,32.124,32.1254,25.3164,25.3176
WSD201807,PWS1,B,2018-07-10T01:13:03,-147.9338,60.3788,325,39,76.49,7,5.7166,5.716,3.1375,3.1376,2.1685,2.4139,0.0359,2.108,4.4547,1.1428,4.9414,0.012,0.0073,0.2286,94.4461,251.207,254.865,0.0009,98.83,16.5178,1.1428,31.8684,31.8699,25.1124,25.1137
WSD201807,PWS1,B,2018-07-10T01:14:36,-147.9338,60.3788,325,39,50.64,8,6.1238,6.1229,3.1498,3.1499,2.2471,2.508,0.0379,1.8073,4.4684,1.076,4.9414,0.3596,0.012,0.2163,94.7367,259.591,265.185,0.115,98.83,14.0793,1.076,31.6364,31.6384,24.8807,24.8824
