Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bot. Depth [m],Cast_Number,Pressure_[dbar],Bottle_Number,Temperature_[C],Temperature2_[C],Conductivity_[S/m],Conductivity2_[S/m],Voltage0_[V],Voltage1_[V],Voltage2_[V],Voltage3_[V],Voltage4_[V],Voltage5_[V],Voltage6_[V],Fluorescence_[mg/m3],BeamAttenuation_[1/m],BeamTransmission_[%],PAR_[umol_photons/m2/sec],Oxygen_[umol/kg],Oxygen2_[umol/kg],OxygenPS_[%_saturation],OxygenPS2_[%_saturation],Altimeter_[m],SUNA,Salinity_[psu],Salinity2_[psu],Density_[kg/m3_sigmat],Density2_[kg/m3_sigmat]
SKQ202010S,MID6,B,2020-07-09T16:23:47,-146.2505,59.499,36.0,34,2.97,5,11.6978,11.706,3.6392,3.6402,0.0488,0.5982,2.2576,2.9222,4.1625,3.8379,5.0,0.8344,0.4751,88.8021,839.0,274.558,289.961,101.289,106.991,100.0,5.4297,31.7588,31.761,24.1283,24.1285
SKQ202010S,MID6,B,2020-07-09T16:23:55,-146.2505,59.499,36.0,34,3.29,6,11.7438,11.7475,3.6433,3.6439,0.054,0.5882,2.2592,2.9246,4.1669,3.5612,5.0,0.9612,0.4709,88.8957,442.0,274.522,289.666,101.373,106.975,100.0,5.3483,31.7588,31.7615,24.1199,24.1214
SKQ202010S,MID5,B,2020-07-09T19:14:58,-146.1057,59.6512,94.0,36,28.24,1,8.9756,9.0138,3.4194,3.422,0.0706,0.8945,2.1207,2.7357,4.4205,2.2776,5.0,1.3594,0.2344,94.3077,22.4,270.564,284.903,94.242,99.316,100.0,7.8322,31.9303,31.9236,24.719,24.7079
SKQ202010S,MID5,B,2020-07-09T19:16:47,-146.1057,59.6512,94.0,36,20.33,2,12.0429,12.0598,3.6517,3.6529,0.119,0.4984,2.3008,2.9797,4.1009,2.8618,5.0,2.5209,0.5347,87.4877,86.5,279.565,294.731,103.752,109.417,100.0,4.62,31.579,31.5756,23.9255,23.9198
SKQ202010S,MID5,B,2020-07-09T19:18:14,-146.1057,59.6512,94.0,36,18.04,3,12.85,12.852,3.6963,3.6966,0.0946,0.4245,2.2957,2.9699,4.1175,3.0188,5.0,1.9342,0.5185,87.8418,124.0,274.977,290.072,103.591,109.283,100.0,4.0206,31.3285,31.3294,23.5792,23.5795
SKQ202010S,MID5,B,2020-07-09T19:19:53,-146.1057,59.6512,94.0,36,14.05,4,13.0755,13.0797,3.7127,3.7132,0.0674,0.4432,2.2882,2.9594,4.1448,3.2817,5.0,1.2817,0.4922,88.4236,228.0,271.963,286.928,102.91,108.583,100.0,4.1725,31.2973,31.2992,23.5115,23.5121
SKQ202010S,MID5,B,2020-07-09T19:21:19,-146.1057,59.6512,94.0,36,10.07,5,13.2858,13.2889,3.7266,3.727,0.041,0.4198,2.28,2.95,4.1747,3.5572,5.0,0.6483,0.4633,89.0622,430.0,269.283,284.724,102.306,108.18,100.0,3.9828,31.2558,31.2576,23.4383,23.439
SKQ202010S,MID5,B,2020-07-09T19:23:09,-146.1057,59.6512,94.0,36,6.97,6,13.3124,13.3146,3.7204,3.7213,0.036,0.4099,2.2833,2.954,4.1676,3.7894,5.0,0.5293,0.4701,88.9111,738.0,269.644,285.118,102.443,108.331,100.0,3.9024,31.1781,31.184,23.373,23.3771
SKQ202010S,MID5,B,2020-07-09T19:24:42,-146.1057,59.6512,94.0,36,4.07,7,13.634,13.631,3.7372,3.7374,0.0259,0.4528,2.2753,2.9398,4.22,4.0104,5.0,0.2866,0.4202,90.0288,1270.0,266.821,281.56,101.963,107.591,100.0,4.2499,31.073,31.0766,23.228,23.2315
SKQ202010S,MID5,B,2020-07-09T19:26:27,-146.1057,59.6512,94.0,36,3.34,8,13.6836,13.6838,3.7414,3.7417,0.0243,0.5135,2.2726,2.9347,4.2386,4.1068,5.0,0.2465,0.4025,90.4271,1580.0,266.016,280.718,101.757,107.383,100.0,4.7426,31.0717,31.0742,23.2172,23.219
SKQ202010S,MID5,B,2020-07-09T21:03:45,-146.0978,59.6503,94.0,37,86.86,1,6.0095,6.0098,3.1925,3.1928,0.0155,1.9013,1.8986,2.4277,4.1564,0.0116,5.0,0.0354,0.4809,88.6713,0.0001,252.186,265.608,82.282,86.663,100.0,15.9979,32.203,32.2053,25.3419,25.3437
SKQ202010S,MID5,B,2020-07-09T21:05:29,-146.0978,59.6503,94.0,37,75.61,2,6.1488,6.1496,3.2022,3.2025,0.0168,1.8816,1.9185,2.4546,4.2107,0.1155,5.0,0.0677,0.429,89.831,0.0326,254.692,268.148,83.358,87.765,100.0,15.8375,32.1838,32.186,25.3097,25.3113
SKQ202010S,MID5,B,2020-07-09T21:07:43,-146.0978,59.6503,94.0,37,50.23,3,6.3206,6.3219,3.2101,3.2104,0.0191,1.7197,1.9451,2.4936,4.3903,0.9715,5.0,0.1221,0.2619,93.6627,0.992,257.645,271.493,84.624,89.176,100.0,14.5253,32.1219,32.1241,25.2396,25.2412
SKQ202010S,MID5,B,2020-07-09T21:09:35,-146.0978,59.6503,94.0,37,40.8,4,7.4441,7.447,3.2977,3.2981,0.0389,1.3579,2.0225,2.5998,4.4437,1.3727,5.0,0.5963,0.2135,94.8033,2.68,263.797,277.936,88.853,93.622,100.0,11.5904,32.0347,32.0361,25.0237,25.0245
SKQ202010S,MID5,B,2020-07-09T21:11:05,-146.0978,59.6503,94.0,37,30.51,5,7.5974,7.5999,3.3077,3.3081,0.0399,1.2878,2.0379,2.6188,4.456,1.8252,5.0,0.622,0.2024,95.0649,7.83,265.05,278.831,89.566,94.23,100.0,11.0221,32.0048,32.0065,24.9791,24.9801
SKQ202010S,MID5,B,2020-07-09T21:12:43,-146.0978,59.6503,94.0,37,20.51,6,10.3432,10.3464,3.522,3.5224,0.0933,0.6354,2.2198,2.869,4.2419,2.4723,5.0,1.9037,0.3995,90.4957,35.2,277.724,292.556,99.55,104.875,100.0,5.7312,31.7676,31.7688,24.372,24.3724
SKQ202010S,MID5,B,2020-07-09T21:14:19,-146.0978,59.6503,94.0,37,9.72,7,12.3456,12.3226,3.6655,3.6643,0.0746,0.5443,2.3053,2.9858,4.0479,3.4241,5.0,1.4545,0.5867,86.3567,316.0,278.898,294.652,104.073,109.906,100.0,4.9922,31.4606,31.4684,23.7773,23.7877
SKQ202010S,MID5,B,2020-07-09T21:14:26,-146.0978,59.6503,94.0,37,10.1,8,12.2034,12.2152,3.6558,3.6569,0.0747,0.4201,2.3021,2.9822,4.0437,3.4004,5.0,1.4569,0.5908,86.2684,299.0,279.81,294.981,104.124,109.797,100.0,3.9854,31.4866,31.4877,23.8241,23.8228
SKQ202010S,MID5,B,2020-07-09T21:16:03,-146.0978,59.6503,94.0,37,3.95,9,13.4359,13.4317,3.7427,3.7426,0.0326,0.4885,2.2739,2.9416,4.1919,3.8432,5.0,0.4456,0.4469,89.4301,830.0,267.058,282.353,101.793,107.616,100.0,4.5399,31.2854,31.2877,23.4316,23.4341
SKQ202010S,MID5,B,2020-07-09T21:16:11,-146.0978,59.6503,94.0,37,4.16,10,13.4349,13.4362,3.7427,3.743,0.0299,0.4885,2.2752,2.9424,4.1927,3.8211,5.0,0.3811,0.4461,89.4466,788.0,267.594,282.624,101.996,107.729,100.0,4.5403,31.2859,31.2877,23.4321,23.4332
SKQ202010S,MID5,B,2020-07-09T21:16:17,-146.0978,59.6503,94.0,37,3.94,11,13.4349,13.4363,3.7427,3.743,0.0319,0.4534,2.2745,2.9428,4.193,3.8194,5.0,0.4301,0.4458,89.4546,785.0,267.485,282.895,101.954,107.832,100.0,4.2548,31.2859,31.2876,23.4321,23.4331
SKQ202010S,MID5,B,2020-07-09T21:16:26,-146.0978,59.6503,94.0,37,4.48,12,13.3881,13.3872,3.7388,3.7389,0.0314,0.4752,2.2733,2.9411,4.1903,3.7553,5.0,0.4175,0.4484,89.3955,678.0,267.197,282.753,101.749,107.672,100.0,4.432,31.2881,31.2901,23.4431,23.4448
SKQ202010S,MID5,B,2020-07-09T21:17:02,-146.0978,59.6503,94.0,37,3.77,13,13.4426,13.444,3.7433,3.7436,0.0312,0.4976,2.2767,2.9403,4.1913,3.8258,5.0,0.4145,0.4475,89.4163,797.0,267.796,282.2,102.088,107.584,100.0,4.6137,31.2858,31.2876,23.4305,23.4316
SKQ202010S,MID5,B,2020-07-09T21:17:15,-146.0978,59.6503,94.0,37,3.54,14,13.4507,13.4506,3.744,3.7442,0.0296,0.4375,2.2737,2.9409,4.1938,3.8696,5.0,0.3739,0.445,89.4716,882.0,266.995,282.343,101.8,107.653,100.0,4.1259,31.2855,31.2874,23.4287,23.4302
SKQ202010S,MID4,B,2020-07-09T23:35:32,-145.9508,59.801,93.0,39,85.65,1,5.6799,5.6818,3.1695,3.1699,0.0129,2.1979,1.8116,2.3064,3.6916,0.0112,5.0,-0.0257,0.9554,78.7529,0.0,238.316,251.088,77.191,81.333,100.0,18.403,32.2598,32.2619,25.4261,25.4275
SKQ202010S,MID4,B,2020-07-09T23:35:40,-145.9508,59.801,93.0,39,86.1,2,5.6796,5.6805,3.1696,3.1698,0.013,2.2077,1.8113,2.3057,3.6954,0.0113,5.0,-0.0227,0.9512,78.8348,0.0,238.311,250.934,77.189,81.281,100.0,18.4824,32.26,32.262,25.4263,25.4278
SKQ202010S,MID4,B,2020-07-09T23:37:23,-145.9508,59.801,93.0,39,75.79,3,5.7663,5.7669,3.1694,3.1695,0.0136,1.9429,1.9093,2.4412,4.3817,0.1072,5.0,-0.0095,0.2698,93.4793,0.0297,255.827,268.958,82.982,87.244,100.0,16.335,32.1802,32.1815,25.353,25.354
SKQ202010S,MID4,B,2020-07-09T23:39:32,-145.9508,59.801,93.0,39,50.3,4,6.9961,6.999,3.2685,3.269,0.0198,1.4193,2.0094,2.5822,4.4752,0.7572,5.0,0.1383,0.1852,95.4743,0.558,264.612,278.337,88.282,92.868,100.0,12.0885,32.1294,32.1317,25.1586,25.16
SKQ202010S,MID4,B,2020-07-09T23:41:02,-145.9508,59.801,93.0,39,40.41,5,7.8641,7.8581,3.3329,3.3325,0.0377,1.2803,2.0418,2.6256,4.4725,1.1752,5.0,0.5694,0.1876,95.4169,1.66,264.256,278.486,89.851,94.678,100.0,10.9611,32.0248,32.0265,24.9574,24.9596
SKQ202010S,MID4,B,2020-07-09T23:42:44,-145.9508,59.801,93.0,39,30.08,6,9.0336,9.0338,3.4252,3.4255,0.0765,0.9316,2.0912,2.6917,4.4166,1.6683,5.0,1.5006,0.238,94.2237,5.42,265.052,279.237,92.446,97.396,100.0,8.1333,31.9377,31.9406,24.7159,24.7181
SKQ202010S,MID4,B,2020-07-09T23:44:39,-145.9508,59.801,93.0,39,20.23,7,11.9152,11.9118,3.6373,3.6373,0.1125,0.5276,2.3073,2.9889,4.0459,2.3538,5.0,2.3648,0.5887,86.3131,26.8,282.117,297.26,104.397,109.995,100.0,4.8564,31.548,31.5512,23.925,23.9281
SKQ202010S,MID4,B,2020-07-09T23:46:31,-145.9508,59.801,93.0,39,10.22,8,13.3787,13.38,3.7312,3.7315,0.0775,0.4882,2.3138,2.9957,4.0769,3.0587,5.0,1.5257,0.5582,86.9746,136.0,273.864,289.576,104.22,110.204,100.0,4.5371,31.2227,31.2246,23.3944,23.3956
SKQ202010S,MID4,B,2020-07-09T23:48:34,-145.9508,59.801,93.0,39,3.83,9,13.7371,13.7369,3.7475,3.7478,0.0506,0.4524,2.3001,2.97,4.1151,3.4776,5.0,0.8787,0.5209,87.7908,357.0,270.031,284.545,103.414,108.974,100.0,4.2471,31.0842,31.0868,23.2161,23.2181
SKQ202010S,MID3,B,2020-07-10T02:50:20,-145.8025,59.9512,88.0,41,84.94,1,5.6222,5.6237,3.1568,3.1571,0.0131,2.0241,1.8733,2.3904,3.8967,0.011,0.2029,-0.0215,0.7391,83.1296,0.0,250.133,263.054,80.856,85.038,4.06,16.9938,32.1717,32.1739,25.3632,25.3647
SKQ202010S,MID3,B,2020-07-10T02:52:04,-145.8025,59.9512,88.0,41,75.46,2,5.6374,5.6382,3.1569,3.1572,0.013,2.0321,1.8899,2.4158,4.0321,0.0111,0.6806,-0.0233,0.6024,86.0196,0.0,252.789,266.233,81.739,86.089,13.61,17.0583,32.1627,32.165,25.3543,25.3561
SKQ202010S,MID3,B,2020-07-10T02:54:03,-145.8025,59.9512,88.0,41,50.13,3,6.633,6.6436,3.2313,3.2323,0.0144,1.3469,2.0382,2.6219,4.5202,0.4009,1.9405,0.0078,0.1451,96.4362,0.177,272.268,286.495,90.036,94.764,38.81,11.5015,32.0623,32.0625,25.1531,25.1519
SKQ202010S,MID3,B,2020-07-10T02:55:39,-145.8025,59.9512,88.0,41,40.53,4,7.6093,7.62,3.3135,3.3153,0.0297,1.2551,2.0452,2.6309,4.4821,0.7558,2.4184,0.3769,0.1791,95.6227,0.556,266.496,280.685,90.11,94.937,48.37,10.7566,32.0521,32.0611,25.0146,25.0202
SKQ202010S,MID3,B,2020-07-10T02:57:18,-145.8025,59.9512,88.0,41,30.17,5,9.5203,9.5469,3.4587,3.4608,0.0951,0.8354,2.1064,2.7129,4.3609,1.1075,2.9357,1.9455,0.2887,93.0358,1.4,264.75,278.227,93.273,98.076,58.71,7.3534,31.8474,31.8455,24.5689,24.5632
SKQ202010S,MID3,B,2020-07-10T02:58:59,-145.8025,59.9512,88.0,41,20.34,6,11.9894,12.1681,3.6383,3.6507,0.1477,0.5244,2.293,2.9708,4.0881,2.0632,3.4171,3.2086,0.5472,87.2149,13.6,279.397,293.721,103.513,109.202,68.34,4.8305,31.4949,31.4633,23.8701,23.8126
SKQ202010S,MID3,B,2020-07-10T03:00:32,-145.8025,59.9512,88.0,41,15.38,7,12.3812,12.383,3.6663,3.6667,0.1645,0.4849,2.3268,3.0162,4.0345,2.473,3.6534,3.6111,0.6,86.0712,35.2,282.083,297.717,105.322,111.165,73.07,4.5104,31.4361,31.4382,23.7517,23.7529
SKQ202010S,MID3,B,2020-07-10T03:01:59,-145.8025,59.9512,88.0,41,10.39,8,12.4563,12.4755,3.6701,3.6714,0.1554,0.4519,2.3292,3.021,4.0369,2.8523,3.9125,3.394,0.5976,86.1227,84.6,281.834,297.383,105.374,111.229,78.25,4.2425,31.4112,31.4074,23.7182,23.7117
SKQ202010S,MID3,B,2020-07-10T03:03:46,-145.8025,59.9512,88.0,41,3.12,9,14.0906,14.0892,3.7024,3.7027,0.0397,0.4404,2.2557,2.915,4.2092,3.6839,4.2553,0.6172,0.4304,89.7986,584.0,262.302,277.591,100.687,106.555,85.11,4.1501,30.3877,30.3917,22.6074,22.6107
SKQ202010S,MID3,B,2020-07-10T03:03:56,-145.8025,59.9512,88.0,41,3.06,10,14.0669,14.0792,3.7022,3.7027,0.0415,0.4288,2.2561,2.9164,4.2056,3.7985,4.2652,0.6615,0.4338,89.722,752.0,262.46,277.905,100.711,106.66,85.3,4.0557,30.4051,30.3997,22.6256,22.6189
SKQ202010S,MID2,B,2020-07-10T17:25:18,-145.6497,60.1,120.0,44,24.51,1,8.5282,8.5292,3.3547,3.3551,0.044,0.7681,2.0332,2.6151,4.3185,1.4905,4.7062,0.7195,0.3278,92.1308,3.56,258.855,272.823,89.099,93.911,94.12,6.807,31.6598,31.6632,24.5748,24.5773
SKQ202010S,MID2,B,2020-07-10T17:26:56,-145.6497,60.1,120.0,44,16.0,2,10.4714,10.3526,3.4851,3.4792,0.0394,0.669,2.0635,2.6483,3.8519,2.1152,4.5925,0.6083,0.7853,82.1741,15.4,251.971,265.298,90.26,94.82,91.85,6.0035,31.2899,31.3329,23.9783,24.0317
SKQ202010S,MID2,B,2020-07-10T17:28:26,-145.6497,60.1,120.0,44,12.02,3,11.2814,11.281,3.4936,3.4939,0.0739,0.4844,2.1332,2.7539,4.1587,2.5181,5.0,1.4377,0.4787,88.7203,39.1,259.253,274.455,94.089,99.607,100.0,4.5062,30.6902,30.6931,23.3727,23.3751
SKQ202010S,MID2,B,2020-07-10T17:29:44,-145.6497,60.1,120.0,44,10.1,4,11.6306,11.6289,3.5048,3.5048,0.0777,0.5238,2.167,2.7966,4.0656,2.728,5.0,1.5287,0.5692,86.7347,63.5,263.399,278.062,96.181,101.533,100.0,4.8265,30.511,30.5127,23.1718,23.1734
SKQ202010S,MID2,B,2020-07-10T17:31:18,-145.6497,60.1,120.0,44,5.83,5,12.7226,12.7678,3.5479,3.5504,0.0571,0.4882,2.2022,2.8415,4.1648,3.1171,4.7346,1.0335,0.4728,88.8516,156.0,262.808,277.641,97.858,103.468,94.69,4.5373,30.0403,30.0274,22.6067,22.5881
SKQ202010S,MID2,B,2020-07-10T17:32:39,-145.6497,60.1,120.0,44,4.13,6,14.2728,14.3251,3.6107,3.6125,0.0395,0.4643,2.2268,2.8745,4.2293,3.2405,4.7925,0.6113,0.4113,90.2282,207.0,258.611,273.307,98.964,104.682,95.85,4.3431,29.4138,29.3908,21.8198,21.7915
SKQ202010S,MID2,B,2020-07-10T17:35:46,-145.6497,60.1,120.0,44,2.49,7,14.4165,14.4143,3.614,3.6146,0.0364,0.3518,2.2284,2.8767,4.2271,3.365,5.0,0.5371,0.4134,90.1815,276.0,258.071,273.024,98.99,104.726,100.0,3.4317,29.3349,29.3419,21.7298,21.7356
SKQ202010S,MID2,B,2020-07-10T18:57:09,-145.6497,60.0997,118.0,45,114.11,1,5.7346,5.7362,3.1943,3.1948,0.0125,2.3917,1.7019,2.1537,3.2653,0.0122,0.2184,-0.0352,1.4463,69.6576,0.0,218.226,230.141,70.887,74.762,4.37,19.9744,32.4725,32.4763,25.5877,25.5905
SKQ202010S,MID2,B,2020-07-10T18:59:00,-145.6497,60.0997,118.0,45,101.18,2,5.6287,5.6304,3.1678,3.1682,0.013,2.3423,1.763,2.2401,3.9126,0.011,0.8608,-0.0239,0.7227,83.4704,0.0,229.781,242.358,74.35,78.424,17.22,19.5737,32.2817,32.2844,25.4494,25.4513
SKQ202010S,MID2,B,2020-07-10T18:59:06,-145.6497,60.0997,118.0,45,101.15,3,5.6294,5.6311,3.1679,3.1683,0.0129,2.347,1.7626,2.24,3.9078,0.011,0.8613,-0.0251,0.7277,83.3667,0.0,230.223,242.71,74.494,78.539,17.23,19.6127,32.2818,32.2849,25.4494,25.4517
SKQ202010S,MID2,B,2020-07-10T19:01:09,-145.6497,60.0997,118.0,45,75.67,4,5.6533,5.6548,3.1528,3.1531,0.016,1.9856,1.9212,2.463,4.4671,0.0108,2.1306,0.048,0.1925,95.301,0.0,258.833,273.058,83.686,88.29,42.61,16.681,32.1014,32.1038,25.304,25.3057
SKQ202010S,MID2,B,2020-07-10T19:01:16,-145.6497,60.0997,118.0,45,75.73,5,5.6534,5.6571,3.1529,3.1535,0.0164,1.9441,1.9218,2.4632,4.473,0.0109,2.1271,0.057,0.1872,95.4275,0.0,258.852,272.851,83.693,88.229,42.54,16.3451,32.1021,32.1051,25.3046,25.3065
SKQ202010S,MID2,B,2020-07-10T19:03:32,-145.6497,60.0997,118.0,45,50.33,6,7.182,7.2446,3.2761,3.2811,0.0235,1.2819,2.029,2.6191,4.5199,0.2348,3.3999,0.2274,0.1454,96.4288,0.0816,266.596,281.573,89.263,94.41,68.0,10.974,32.0391,32.0346,25.0628,25.0508
SKQ202010S,MID2,B,2020-07-10T19:05:16,-145.6497,60.0997,118.0,45,40.24,7,7.6818,7.751,3.3005,3.305,0.0227,1.0492,2.0044,2.5721,4.2293,0.625,3.8988,0.2076,0.4113,90.2288,0.379,259.284,272.381,87.684,92.247,77.98,9.0865,31.8461,31.8311,24.8427,24.8212
SKQ202010S,MID2,B,2020-07-10T19:07:01,-145.6497,60.0997,118.0,45,30.23,8,7.9017,7.8864,3.3037,3.3033,0.0229,0.9143,2.024,2.6069,4.2805,1.1192,4.3925,0.2136,0.3632,91.3199,1.44,261.254,276.481,88.685,93.829,87.85,7.993,31.6847,31.6945,24.6851,24.695
SKQ202010S,MID2,B,2020-07-10T19:08:56,-145.6497,60.0997,118.0,45,20.01,9,9.8741,9.8751,3.4577,3.4592,0.0572,0.6943,2.0885,2.6931,4.3464,1.759,4.9057,1.0359,0.3021,92.7258,6.71,259.861,273.977,92.049,97.062,98.12,6.2092,31.5297,31.5446,24.264,24.2754
SKQ202010S,MID2,B,2020-07-10T19:09:02,-145.6497,60.0997,118.0,45,19.97,10,9.8057,9.8913,3.4529,3.4602,0.0581,0.6986,2.0898,2.6969,4.3266,1.7621,4.9069,1.0568,0.3204,92.3041,6.76,260.287,274.603,92.071,97.315,98.14,6.2439,31.5419,31.5408,24.2846,24.2698
SKQ202010S,MID2,B,2020-07-10T19:10:57,-145.6497,60.0997,118.0,45,10.26,11,11.2969,11.4098,3.5089,3.5113,0.0661,0.5367,2.1403,2.7688,4.1169,2.6099,4.869,1.2512,0.5192,87.828,48.3,261.031,276.14,94.857,100.538,97.38,4.9304,30.8267,30.7561,23.476,23.4013
SKQ202010S,MID2,B,2020-07-10T19:11:08,-145.6497,60.0997,118.0,45,10.14,12,11.6043,11.6026,3.5167,3.5166,0.0663,0.5166,2.1601,2.784,4.1515,2.6195,5.0,1.2554,0.4856,88.5671,49.4,262.427,277.797,95.866,101.477,100.0,4.7673,30.6474,30.6484,23.2823,23.2835
SKQ202010S,MID2,B,2020-07-10T19:13:07,-145.6497,60.0997,118.0,45,4.43,13,14.2797,14.2674,3.5889,3.5891,0.039,0.4624,2.2243,2.8729,4.2046,3.1241,4.9639,0.5987,0.4347,89.7013,158.0,258.37,273.942,98.747,104.681,99.28,4.3279,29.2115,29.2225,21.6625,21.6735
SKQ202010S,MID2,B,2020-07-10T19:13:14,-145.6497,60.0997,118.0,45,4.36,14,14.2802,14.2725,3.5885,3.5888,0.0389,0.4986,2.2231,2.8752,4.2026,3.1341,5.0,0.5963,0.4367,89.6567,162.0,258.435,274.15,98.771,104.766,100.0,4.6216,29.2079,29.2164,21.6597,21.6677
SKQ202010S,MID2,B,2020-07-10T19:13:29,-145.6497,60.0997,118.0,45,4.34,15,14.248,14.2246,3.5894,3.5899,0.04,0.4707,2.2244,2.8728,4.2098,3.1434,5.0,0.6244,0.4298,89.8108,165.0,258.736,273.708,98.843,104.53,100.0,4.395,29.2402,29.2626,21.691,21.713
SKQ202010S,MID2,B,2020-07-10T19:13:35,-145.6497,60.0997,118.0,45,4.29,16,14.1823,14.2695,3.589,3.5891,0.0406,0.4307,2.2223,2.873,4.2126,3.1529,4.9662,0.6388,0.4271,89.8714,169.0,258.577,273.89,98.683,104.664,99.32,4.0713,29.286,29.2214,21.7396,21.6722
SKQ202010S,MID2,B,2020-07-10T19:13:42,-145.6497,60.0997,118.0,45,4.31,17,14.129,14.2086,3.5894,3.5897,0.0445,0.4835,2.224,2.8724,4.2315,3.1453,5.0,0.7321,0.4093,90.2734,166.0,259.098,274.048,98.805,104.633,100.0,4.4991,29.3299,29.2723,21.7842,21.7237
SKQ202010S,MID2,B,2020-07-10T19:13:49,-145.6497,60.0997,118.0,45,4.26,18,14.007,14.0134,3.5923,3.5918,0.0426,0.5102,2.2279,2.8759,4.2328,3.1453,5.0,0.686,0.4081,90.3016,166.0,260.422,275.283,99.147,104.812,100.0,4.716,29.4497,29.4397,21.901,21.892
SKQ202010S,MID2,B,2020-07-10T19:15:57,-145.6497,60.0997,118.0,45,2.35,19,14.4996,14.5292,3.5937,3.5932,0.0375,0.4552,2.2266,2.875,4.2071,3.3357,4.4647,0.5628,0.4324,89.7539,258.0,257.668,273.043,98.833,104.774,89.29,4.2691,29.0898,29.0637,21.5241,21.498
SKQ202010S,MID2,B,2020-07-10T19:16:05,-145.6497,60.0997,118.0,45,2.47,20,14.5266,14.5658,3.5927,3.5922,0.0351,0.4829,2.223,2.8756,4.1836,3.3283,5.0,0.5054,0.4548,89.252,253.0,257.214,273.022,98.693,104.817,100.0,4.4945,29.0607,29.0275,21.4962,21.4626
SKQ202010S,MID1,B,2020-07-10T21:15:34,-145.5005,60.2493,18.0,46,15.08,1,13.1427,13.1449,3.5647,3.565,0.0302,0.4711,2.1826,2.8166,1.8938,0.6143,1.861,0.39,3.628,40.3899,0.369,257.708,272.794,96.674,102.338,37.22,4.3987,29.8617,29.8623,22.3886,22.3886
SKQ202010S,MID1,B,2020-07-10T21:18:44,-145.5005,60.2493,18.0,46,10.3,2,13.7999,13.8032,3.5833,3.5832,0.03,0.4002,2.2216,2.8713,3.4367,1.6762,0.4219,0.384,1.2416,73.3154,5.53,259.994,275.693,98.62,104.579,8.44,3.8237,29.5244,29.5208,21.9998,21.9964
SKQ202010S,MID1,B,2020-07-10T21:20:37,-145.5005,60.2493,18.0,46,5.24,3,14.0667,14.0696,2.8833,2.889,0.041,0.5402,2.1906,2.8338,2.0339,2.9991,0.6787,0.6489,3.3412,43.3788,122.0,265.826,282.412,96.928,103.016,13.57,4.9591,23.0598,23.1081,16.9693,17.0058
SKQ202010S,MID1,B,2020-07-10T21:22:19,-145.5005,60.2493,18.0,46,3.26,4,13.7021,13.7117,1.6752,1.6818,0.0525,0.5998,2.2161,2.8638,1.5668,3.5736,0.7917,0.9253,4.3853,33.412,448.0,292.221,309.162,98.503,104.272,15.83,5.4423,12.8564,12.9083,9.1922,9.2305
SKQ202010S,PL20,B,2020-07-11T23:30:55,-144.6452,60.0808,130.0,47,125.1,1,6.016,6.0169,3.2194,3.2196,0.0131,2.1256,1.787,2.2723,3.682,0.0111,0.2267,-0.0221,0.9659,78.5482,0.0,232.494,244.895,76.024,80.081,4.53,17.8169,32.4782,32.4802,25.5584,25.5598
SKQ202010S,PL20,B,2020-07-11T23:32:38,-144.6452,60.0808,130.0,47,100.96,2,6.1131,6.114,3.2188,3.2191,0.0134,2.2121,1.841,2.3469,4.0511,0.011,1.4297,-0.0143,0.5835,86.4258,0.0,241.067,253.92,78.954,83.167,28.59,18.5182,32.3912,32.393,25.4777,25.4791
SKQ202010S,PL20,B,2020-07-11T23:34:46,-144.6452,60.0808,130.0,47,75.46,3,6.0697,6.0693,3.1972,3.1974,0.0143,2.0618,1.927,2.4698,4.479,0.0109,2.6913,0.0066,0.1818,95.5557,0.0,256.839,270.924,83.919,88.522,53.83,17.2994,32.2037,32.2061,25.3351,25.337
SKQ202010S,PL20,B,2020-07-11T23:36:59,-144.6452,60.0808,130.0,47,50.39,4,7.3265,7.2951,3.2915,3.2891,0.0167,1.5696,1.9959,2.5658,4.3184,0.4753,3.9487,0.0641,0.328,92.1281,0.233,260.564,275.026,87.553,92.348,78.97,13.3077,32.072,32.0752,25.0692,25.0759
SKQ202010S,PL20,B,2020-07-11T23:38:39,-144.6452,60.0808,130.0,47,40.08,5,8.1436,8.1475,3.3579,3.3584,0.0332,1.3534,2.0271,2.61,4.4283,0.8169,4.459,0.4606,0.2274,94.4741,0.658,259.893,274.544,88.931,93.954,89.18,11.554,32.0349,32.0359,24.9252,24.9254
SKQ202010S,PL20,B,2020-07-11T23:40:29,-144.6452,60.0808,130.0,47,30.09,6,9.7709,9.7741,3.4691,3.4693,0.0535,0.9192,2.0888,2.6913,4.4379,1.2561,4.9525,0.948,0.2187,94.6799,2.02,260.392,274.85,92.164,97.288,99.05,8.0326,31.732,31.7315,24.4386,24.4377
SKQ202010S,PL20,B,2020-07-11T23:42:38,-144.6452,60.0808,130.0,47,20.56,7,11.6929,11.6944,3.579,3.5792,0.113,0.5372,2.2491,2.9137,4.2477,1.87,5.0,2.3767,0.3939,90.6217,8.7,274.746,290.653,100.928,106.775,100.0,4.9346,31.1722,31.1735,23.6738,23.6745
